gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,tenure_years,is_new_customer,is_long_term_customer,monthly_charges_group,avg_monthly_charges,charge_increase,is_high_value_customer,total_services,service_adoption_rate,has_internet,has_fiber_optic,premium_services_count,has_premium_services,is_month_to_month,is_long_term_contract,is_automatic_payment,is_electronic_check,paperless_billing,is_senior_citizen,is_male,has_partner,has_dependents,family_size,is_single,charges_per_service,tenure_to_charges_ratio,tenure_x_MonthlyCharges,tenure_x_TotalCharges,is_senior_citizen_x_MonthlyCharges,has_internet_x_total_services,is_month_to_month_x_MonthlyCharges,has_fiber_optic_x_MonthlyCharges,family_size_x_total_services,is_automatic_payment_x_is_long_term_contract
Female,0,Yes,No,43,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),53.856456773956936,2926.0191896584747,No,2-4 years,3.5833333333333335,0,0,Medium,68.0469578990343,0,0,3,0.3333333333333333,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,17.952152257985645,0.7984186590751227,2315.8276412801483,125818.82515531441,0.0,3,53.856456773956936,0.0,3,0
Male,0,No,No,3,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),62.52646616006749,2455.6869635698454,No,0-1 year,0.25,1,0,Medium,818.5623211899484,0,0,4,0.4444444444444444,1,0,3,1,1,0,1,0,0,0,1,0,0,0,1,15.631616540016873,0.047979682592648246,187.57939848020249,7367.060890709536,0.0,4,62.52646616006749,0.0,0,0
Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),63.28436597543635,1040.5502063373983,No,2-4 years,2.4166666666666665,0,0,Medium,35.881041597841325,1,0,4,0.4444444444444444,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,15.821091493859088,0.4582490407070882,1835.246613287654,30175.95598378455,0.0,4,63.28436597543635,63.28436597543635,4,0
Male,1,Yes,No,35,No,Yes,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,57.27861457181014,2522.1581919263635,No,2-4 years,2.9166666666666665,0,0,Medium,72.06166262646752,0,0,2,0.2222222222222222,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,28.63930728590507,0.611048298944461,2004.7515100133548,88275.53671742273,57.27861457181014,0,57.27861457181014,0.0,2,0
Male,1,Yes,No,48,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),35.90172835067098,4843.574030650794,Yes,2-4 years,4.0,0,0,Medium,100.90779230522487,0,0,3,0.3333333333333333,0,0,2,1,0,1,1,0,0,1,1,1,0,1,0,11.967242783556992,1.3369829867564833,1723.282960832207,232491.55347123812,35.90172835067098,0,0.0,0.0,3,1
Male,1,No,No,39,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,One year,Yes,Credit card (automatic),59.91620168804511,3035.2387297638224,No,2-4 years,3.25,0,0,Medium,77.82663409650827,0,0,1,0.1111111111111111,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,59.91620168804511,0.6509090847089117,2336.7318658337595,118374.31046078907,59.91620168804511,1,0.0,0.0,0,1
Male,0,Yes,Yes,24,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,61.50337218710661,2549.914667653516,No,1-2 years,2.0,0,0,Medium,106.24644448556317,0,0,4,0.4444444444444444,1,1,1,1,0,1,0,1,0,0,1,1,1,2,0,15.375843046776653,0.39022250563736227,1476.0809324905588,61197.95202368438,0.0,4,0.0,61.50337218710661,8,0
Male,0,Yes,Yes,20,No,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),73.98616353456428,3777.232136745428,No,1-2 years,1.6666666666666667,0,0,High,188.86160683727138,0,0,2,0.2222222222222222,1,0,0,0,0,1,1,0,0,0,1,1,1,2,0,36.99308176728214,0.27032081465687235,1479.7232706912857,75544.64273490856,0.0,2,0.0,0.0,4,1
Male,0,No,No,15,Yes,No phone service,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.88557714616535,487.8402482224981,Yes,1-2 years,1.25,0,0,Medium,32.52268321483321,1,0,3,0.3333333333333333,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,19.961859048721784,0.25047767283579553,898.2836571924803,7317.603723337471,0.0,3,59.88557714616535,0.0,0,0
Female,0,Yes,Yes,18,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),48.88207774460473,2587.4280405056443,No,1-2 years,1.5,0,0,Medium,143.74600225031358,0,0,5,0.5555555555555556,1,1,3,1,0,1,1,0,0,0,0,1,1,2,0,9.776415548920946,0.36823312000044267,879.8773994028851,46573.7047291016,0.0,5,0.0,48.88207774460473,10,1
Male,0,Yes,No,60,No,Yes,No,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,80.2720762647563,1553.4712312018858,Yes,4-6 years,5.0,0,0,High,25.891187186698097,1,1,3,0.3333333333333333,0,0,2,1,0,1,0,1,1,0,1,1,0,1,0,26.757358754918766,0.7474579304776646,4816.324575885377,93208.27387211315,0.0,0,0.0,0.0,3,0
Female,0,Yes,Yes,41,Yes,No,No,No internet service,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),85.84185485382231,85.84185485382231,No,2-4 years,3.4166666666666665,0,0,High,2.0937037769224953,1,1,2,0.2222222222222222,0,0,1,1,0,1,1,0,1,0,0,1,1,2,0,42.920927426911156,0.47762248462382073,3519.5160490067146,3519.5160490067146,0.0,0,0.0,0.0,4,1
Male,0,No,No,69,Yes,No phone service,No,No,No,No,Yes,Yes,No,Two year,No,Electronic check,71.27200156582404,71.27200156582404,No,4-6 years,5.75,0,1,High,1.032927558924986,1,0,3,0.3333333333333333,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,23.75733385527468,0.9681221024257932,4917.768108041859,4917.768108041859,0.0,0,0.0,0.0,0,0
Female,1,No,No,11,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),58.04048899245096,728.9369799465601,No,0-1 year,0.9166666666666666,0,0,Medium,66.26699817696,0,0,2,0.2222222222222222,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,29.02024449622548,0.18952286913762417,638.4453789169605,8018.306779412161,58.04048899245096,0,58.04048899245096,0.0,0,0
Female,0,Yes,No,56,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,78.32878198352398,1693.2681659264738,Yes,4-6 years,4.666666666666667,0,0,High,30.236931534401318,1,0,3,0.3333333333333333,1,0,2,1,1,0,0,0,0,0,0,1,0,1,0,26.109593994507993,0.7149351564253774,4386.411791077343,94823.01729188253,0.0,3,78.32878198352398,0.0,3,0
Female,0,Yes,No,18,Yes,Yes,No,No,No,No internet service,No,No internet service,No internet service,One year,No,Mailed check,75.6087256767082,320.9558098969194,No,1-2 years,1.5,0,0,High,17.830878327606634,1,0,2,0.2222222222222222,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,37.8043628383541,0.23806776055141246,1360.9570621807477,5777.204578144549,0.0,0,0.0,0.0,2,0
Male,0,Yes,Yes,12,Yes,No,DSL,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,54.83171486570416,1990.3449405035387,Yes,0-1 year,1.0,0,0,Medium,165.86207837529489,0,0,3,0.3333333333333333,1,0,1,1,1,0,0,0,1,0,1,1,1,2,0,18.277238288568054,0.21885144444945484,657.9805783884499,23884.139286042464,0.0,3,54.83171486570416,0.0,6,0
Male,1,Yes,No,16,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),70.09407524796329,2782.3502226877235,No,1-2 years,1.3333333333333333,0,0,High,173.89688891798272,0,0,5,0.5555555555555556,0,0,2,1,1,0,1,0,1,1,1,1,0,1,0,14.018815049592657,0.2282646563692972,1121.5052039674126,44517.60356300358,70.09407524796329,0,70.09407524796329,0.0,5,0
Female,0,Yes,No,27,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),48.219896378700135,936.0981813471576,Yes,2-4 years,2.25,0,0,Medium,34.67030301285769,1,0,2,0.2222222222222222,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,24.109948189350067,0.5599348407543766,1301.9372022249036,25274.650896373256,0.0,2,48.219896378700135,48.219896378700135,2,0
Male,0,Yes,No,17,No,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,71.69839258636236,4166.033893869619,No,1-2 years,1.4166666666666667,0,0,High,245.06081728644816,0,0,3,0.3333333333333333,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,23.89946419545412,0.2371043392573008,1218.8726739681601,70822.57619578352,0.0,3,0.0,71.69839258636236,3,0
Female,1,No,No,31,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.47784103144616,3473.9068716889533,No,2-4 years,2.5833333333333335,0,0,Medium,112.06151198996623,0,0,3,0.3333333333333333,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,15.825947010482054,0.6529361766780352,1471.813071974831,107691.11302235755,47.47784103144616,3,47.47784103144616,0.0,0,0
Male,0,Yes,No,35,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,52.12338782626358,309.1258990861347,No,2-4 years,2.9166666666666665,0,0,Medium,8.832168545318135,1,0,4,0.4444444444444444,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,13.030846956565895,0.6714835980474093,1824.3185739192254,10819.406468014715,0.0,4,0.0,0.0,4,0
Female,0,Yes,No,27,No,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,No,Electronic check,68.3982013086516,534.6060694791086,Yes,2-4 years,2.25,0,0,High,19.80022479552254,1,0,2,0.2222222222222222,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,34.1991006543258,0.394747222637634,1846.751435333593,14434.363875935931,0.0,2,0.0,68.3982013086516,2,0
Female,0,Yes,No,32,Yes,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),77.49174735067501,4086.587047769682,No,2-4 years,2.6666666666666665,0,0,High,127.70584524280257,0,0,4,0.4444444444444444,0,0,2,1,0,1,1,0,1,0,0,1,0,1,0,19.372936837668753,0.412947198818343,2479.7359152216004,130770.78552862983,0.0,0,0.0,0.0,4,1
Male,0,No,No,17,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),60.9396862721197,1816.3472330123616,No,1-2 years,1.4166666666666667,0,0,Medium,106.84395488308009,0,0,1,0.1111111111111111,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,60.9396862721197,0.27896435049055396,1035.9746666260348,30877.902961210148,0.0,1,0.0,0.0,0,1
Female,0,Yes,No,11,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,68.30568105190986,2827.0621348649224,Yes,0-1 year,0.9166666666666666,0,0,High,257.00564862408385,0,0,4,0.4444444444444444,1,0,3,1,1,0,0,1,1,0,0,1,0,1,0,17.076420262977464,0.16104077773033837,751.3624915710084,31097.683483514145,0.0,4,68.30568105190986,0.0,4,0
Male,0,No,No,1,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,33.9391239462063,3949.61874437436,Yes,0-1 year,0.08333333333333333,1,0,Low,3949.61874437436,0,0,1,0.1111111111111111,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,33.9391239462063,0.029464520109152067,33.9391239462063,3949.61874437436,0.0,1,33.9391239462063,0.0,0,0
Female,1,Yes,No,49,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,79.53500918503822,1155.1311429063971,Yes,4-6 years,4.083333333333333,0,0,High,23.574104957273413,1,1,3,0.3333333333333333,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,26.511669728346074,0.6160808994942276,3897.2154500668726,56601.42600241346,79.53500918503822,3,0.0,0.0,3,0
Female,1,Yes,Yes,41,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),59.70039236797859,1125.766475812493,No,2-4 years,3.4166666666666665,0,0,Medium,27.457718922255925,1,0,2,0.2222222222222222,1,0,1,1,1,0,1,0,1,1,0,1,1,2,0,29.850196183989294,0.6867626555498337,2447.716087087122,46156.42550831221,59.70039236797859,2,59.70039236797859,0.0,4,0
Male,0,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),20.0,3298.033827766312,Yes,1-2 years,1.6666666666666667,0,0,Low,164.90169138831558,0,0,5,0.5555555555555556,1,0,3,1,1,0,1,0,1,0,1,1,0,1,0,4.0,1.0,400.0,65960.67655532624,0.0,5,20.0,0.0,5,0
Male,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.99117306482495,3546.582219925489,No,4-6 years,5.916666666666667,0,1,High,49.95186225247168,1,1,5,0.5555555555555556,1,0,2,1,1,0,0,1,1,0,1,1,0,1,0,17.59823461296499,0.8068991187069731,6247.3732876025715,251807.33761470972,0.0,5,87.99117306482495,0.0,5,0
Male,0,Yes,No,37,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,70.87929551222915,4100.058843876832,No,2-4 years,3.0833333333333335,0,0,High,110.81240118586032,0,0,3,0.3333333333333333,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,23.626431837409715,0.5220142177290152,2622.5339339524785,151702.17722344276,0.0,0,70.87929551222915,0.0,3,0
Female,0,Yes,No,16,Yes,No,No,No,Yes,No internet service,No,No,No,One year,Yes,Electronic check,80.96470895108081,3207.5918283341216,No,1-2 years,1.3333333333333333,0,0,High,200.4744892708826,0,1,2,0.2222222222222222,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,40.482354475540404,0.19761696432043327,1295.435343217293,51321.469253345946,0.0,0,0.0,0.0,2,0
Male,0,No,No,39,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),60.80235588937845,1366.5814445253282,Yes,2-4 years,3.25,0,0,Medium,35.0405498596238,1,0,1,0.1111111111111111,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,60.80235588937845,0.6414225144656427,2371.2918796857593,53296.6763364878,0.0,1,60.80235588937845,0.0,0,0
Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.414559967122,2239.7096306825624,No,2-4 years,3.75,0,0,High,49.771325126279166,1,0,3,0.3333333333333333,0,0,2,1,1,0,1,0,1,0,0,1,0,1,0,24.138186655707333,0.6214219905559201,3258.65519852049,100786.93338071532,0.0,0,72.414559967122,0.0,3,0
Female,0,Yes,No,64,Yes,No phone service,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,74.5423875543452,1428.3696844201636,Yes,4-6 years,5.333333333333333,0,1,High,22.318276319065056,1,0,3,0.3333333333333333,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,24.847462518115066,0.8585719092152869,4770.712803478093,91415.65980289047,0.0,3,74.5423875543452,0.0,3,0
Male,0,Yes,No,47,No,No phone service,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,50.97125241647749,2174.436220322888,No,2-4 years,3.9166666666666665,0,0,Medium,46.26460043240187,1,0,0,0.0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,50.97125241647749,0.9220883884894753,2395.648863574442,102198.50235517573,0.0,0,0.0,50.97125241647749,0,0
Male,1,No,Yes,23,No,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),34.91880788195732,4456.567402687902,Yes,1-2 years,1.9166666666666667,0,0,Low,193.76380011686533,0,0,2,0.2222222222222222,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,17.45940394097866,0.6586708251252812,803.1325812850184,102501.05026182176,34.91880788195732,2,0.0,34.91880788195732,2,1
Female,0,Yes,Yes,32,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.81902076095256,1806.87190946069,No,2-4 years,2.6666666666666665,0,0,Medium,56.46474717064656,0,0,2,0.2222222222222222,1,0,1,1,1,0,1,0,0,0,0,1,1,2,0,20.90951038047628,0.7652020400697469,1338.208664350482,57819.90110274208,0.0,2,41.81902076095256,0.0,4,0
Female,0,No,Yes,49,No,No,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,43.25104521544687,3006.474225797706,No,4-6 years,4.083333333333333,0,0,Medium,61.35661685301441,0,0,0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,43.25104521544687,1.1329205977778294,2119.3012155568968,147317.2370640876,0.0,0,43.25104521544687,0.0,0,0
Male,0,Yes,No,19,No,No,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,68.50815397414182,2152.078776171945,Yes,1-2 years,1.5833333333333333,0,0,High,113.26730400904972,0,0,1,0.1111111111111111,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,68.50815397414182,0.27733924938586857,1301.6549255086945,40889.49674726695,0.0,0,68.50815397414182,0.0,1,0
Male,0,Yes,No,67,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),62.60194839652728,1260.9301522867925,No,4-6 years,5.583333333333333,0,1,Medium,18.81985301920586,1,0,4,0.4444444444444444,1,0,2,1,1,0,1,0,0,0,1,1,0,1,0,15.65048709913182,1.070254228760022,4194.330542567328,84482.3202032151,0.0,4,62.60194839652728,0.0,4,0
Male,0,No,Yes,39,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),29.300757294158352,1191.7329077371005,No,2-4 years,3.25,0,0,Low,30.55725404454104,0,0,3,0.3333333333333333,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,9.766919098052783,1.331023618552527,1142.7295344721758,46477.58340174692,0.0,3,0.0,0.0,3,1
Male,0,No,No,60,No,No,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,111.53404517445745,3240.471332244486,No,4-6 years,5.0,0,0,Very High,54.0078555374081,1,1,0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,111.53404517445745,0.5379523346987928,6692.042710467447,194428.27993466915,0.0,0,111.53404517445745,0.0,0,0
Male,0,Yes,No,11,Yes,No,DSL,No,No internet service,No,No,No internet service,No,One year,No,Electronic check,51.87670406385947,3706.697961442902,Yes,0-1 year,0.9166666666666666,0,0,Medium,336.9725419493547,0,0,1,0.1111111111111111,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,51.87670406385947,0.21204122733894504,570.6437447024542,40773.67757587192,0.0,1,0.0,0.0,1,0
Female,0,No,Yes,49,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),46.10915042470464,182.4866200024262,Yes,4-6 years,4.083333333333333,0,0,Medium,3.724216734743392,1,0,5,0.5555555555555556,1,1,2,1,1,0,1,0,1,0,0,0,1,1,0,9.221830084940928,1.0626957892016697,2259.3483708105273,8941.844380118884,0.0,5,46.10915042470464,46.10915042470464,5,0
Female,0,No,No,15,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.49001198124266,1563.3312595893815,No,1-2 years,1.25,0,0,Low,104.22208397262543,0,0,3,0.3333333333333333,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,11.49667066041422,0.43490851809960884,517.3501797186399,23449.968893840723,0.0,0,34.49001198124266,0.0,0,0
Female,0,Yes,No,61,Yes,No,No,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),68.66459719577111,4016.62732043284,No,4-6 years,5.083333333333333,0,1,High,65.84634951529246,1,0,3,0.3333333333333333,0,0,2,1,0,1,1,0,0,0,0,1,0,1,0,22.888199065257037,0.8883762883816473,4188.540428942038,245014.26654640323,0.0,0,0.0,0.0,3,1
Female,0,Yes,No,43,Yes,No,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.26386215755716,2317.0441619292537,No,2-4 years,3.5833333333333335,0,0,Medium,53.88474795184311,1,0,3,0.3333333333333333,0,0,2,1,1,0,1,0,1,0,0,1,0,1,0,18.087954052519056,0.7924242449818238,2333.346072774958,99632.89896295792,0.0,0,54.26386215755716,0.0,3,0
Male,1,Yes,No,15,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,Yes,Electronic check,53.18020767042093,1471.506820962502,No,1-2 years,1.25,0,0,Medium,98.10045473083346,0,0,3,0.3333333333333333,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,17.726735890140308,0.2820598237028523,797.7031150563139,22072.60231443753,53.18020767042093,3,0.0,53.18020767042093,3,0
Male,0,No,No,5,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.98231565265719,3260.673126825497,Yes,0-1 year,0.4166666666666667,1,0,Medium,652.1346253650994,0,0,5,0.5555555555555556,1,0,3,1,1,0,1,0,0,0,1,0,0,0,1,12.996463130531438,0.07694401084020995,324.91157826328595,16303.365634127485,0.0,5,64.98231565265719,0.0,0,0
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),30.625510158726144,1774.1719714802884,No,2-4 years,2.4166666666666665,0,0,Low,61.178343844147875,0,0,4,0.4444444444444444,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,7.656377539681536,0.9469230014356843,888.1397946030581,51450.98717292836,30.625510158726144,4,0.0,30.625510158726144,4,1
Female,0,Yes,No,62,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Credit card (automatic),65.684221780903,1632.0973817673985,No,4-6 years,5.166666666666667,0,1,High,26.324151318829006,1,0,2,0.2222222222222222,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,32.8421108904515,0.9439100946770423,4072.421750415986,101190.03766957871,0.0,2,0.0,65.684221780903,2,1
Female,1,No,No,60,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),54.89278845948565,54.89278845948565,No,4-6 years,5.0,0,0,Medium,0.9148798076580942,1,0,3,0.3333333333333333,1,1,2,1,0,1,1,0,1,1,0,0,0,0,1,18.297596153161884,1.0930397541069314,3293.567307569139,3293.567307569139,54.89278845948565,3,0.0,54.89278845948565,0,1
Male,0,No,No,69,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,76.5676053573037,496.8763341234389,No,4-6 years,5.75,0,1,High,7.201106291644042,1,0,1,0.1111111111111111,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,76.5676053573037,0.901164398155207,5283.164769653956,34284.467054517285,0.0,0,76.5676053573037,0.0,0,0
