customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV
CUST_2194,Male,0,No,Yes,36,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,118.75,1213.6415790757644,No,4275.0
CUST_2195,Male,0,Yes,No,49,Yes,Yes,No,No internet service,No,No,No,No internet service,No,Two year,No,Credit card (automatic),118.75,2030.170693251251,No,5818.75
CUST_2196,Female,0,Yes,No,25,Yes,No phone service,DSL,No,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,94.77009954411425,4163.444694638514,No,2369.252488602856
CUST_2197,Male,0,No,Yes,66,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,118.75,3853.7076914872578,No,7837.5
CUST_2198,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),62.65466534212504,3826.643832371099,No,563.8919880791254
CUST_2199,Female,0,No,No,18,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,One year,Yes,Electronic check,78.15993120348924,3197.849632866434,No,1406.8787616628063
CUST_2200,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Two year,Yes,Electronic check,76.79497010284284,4705.67300190466,No,1689.4893422625426
CUST_2201,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,118.75,1745.468422014445,Yes,1781.25
CUST_2202,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,86.56729039754555,4548.7072448495255,No,605.9710327828188
CUST_2203,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),51.80502247464982,352.84152860473,Yes,673.4652921704476
CUST_2204,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,31.155080483271107,1970.2368430707363,No,1121.5828973977598
CUST_2205,Male,0,Yes,No,16,Yes,Yes,No,Yes,No,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),18.25,5045.863071724187,No,292.0
CUST_2206,Male,1,No,No,41,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,No internet service,One year,No,Electronic check,112.70501773317751,2840.152533224431,No,4620.905727060278
CUST_2207,Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,42.99190227461767,4334.438513872944,Yes,902.8299477669711
CUST_2208,Female,0,No,No,28,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),85.36376579253546,3114.793920464227,No,2390.185442190993
CUST_2209,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),55.88416825945765,342.8811151893585,No,950.0308604107801
CUST_2210,Male,0,Yes,No,65,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),51.65447325118445,18.8,No,3357.540761326989
CUST_2211,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Two year,Yes,Electronic check,70.14516670595481,2463.699871886111,No,911.8871671774125
CUST_2212,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,115.80575052279534,4308.524078126536,No,4169.007018820632
CUST_2213,Female,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,74.63695025146316,1674.676696690903,No,4328.943114584863
CUST_2214,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),39.05585861622941,996.970018480845,Yes,781.1171723245882
CUST_2215,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),45.65572864417901,3788.327166633686,No,2374.097889497308
CUST_2216,Female,0,Yes,No,6,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.49705000130661,18.8,No,284.9823000078397
CUST_2217,Female,0,Yes,No,23,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,39.86161621669782,18.8,No,916.8171729840499
CUST_2218,Male,0,No,No,42,Yes,No,DSL,Yes,No,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),21.155971508103327,1626.1732613416077,Yes,888.5508033403397
CUST_2219,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,65.33216361542523,6478.320342246161,No,1567.9719267702055
CUST_2220,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,92.67745253014375,3332.917879988041,No,463.38726265071875
CUST_2221,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),82.58651783676002,2028.4581958125275,No,2642.7685707763208
CUST_2222,Male,0,No,No,46,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,60.02117582077629,4726.889444411947,Yes,2760.9740877557097
CUST_2223,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,43.16272330529834,18.8,Yes,733.7662961900718
CUST_2224,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,57.90865233532593,1500.902337528919,No,1563.5336130538
CUST_2225,Female,0,No,No,68,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),81.67591805458683,1925.8898326532972,Yes,5553.962427711905
CUST_2226,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),70.02625022704214,1774.1757641802565,Yes,1610.6037552219693
CUST_2227,Male,0,No,No,34,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.72968208978675,4928.035420089209,No,2676.8091910527496
CUST_2228,Male,0,Yes,Yes,21,No,No,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,18.25,1915.825213049091,Yes,383.25
CUST_2229,Male,0,No,Yes,22,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,No,Mailed check,65.1709866018474,4638.835737427808,No,1433.7617052406429
CUST_2230,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,59.12897165802922,4745.440280818505,No,3843.3831577718993
CUST_2231,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,118.75,4382.7469601152825,Yes,3800.0
CUST_2232,Male,0,No,No,62,No,No,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,76.17068286447072,2189.1080864280293,Yes,4722.582337597185
CUST_2233,Female,1,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,34.1466618541335,2913.084561180954,No,956.106531915738
CUST_2234,Male,0,Yes,No,7,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,77.64101368682651,954.1728173188668,Yes,543.4870958077856
CUST_2235,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),87.97364951023718,4334.565387131112,No,4750.577073552808
CUST_2236,Female,0,Yes,No,70,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.44036776788364,18.8,Yes,6750.825743751855
CUST_2237,Male,0,Yes,Yes,14,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,109.17741363573948,2730.3918939406417,Yes,1528.4837909003527
CUST_2238,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),30.95308246493566,18.8,No,1702.4195355714614
CUST_2239,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),106.62034888819296,4439.650814226059,No,6183.980235515192
CUST_2240,Male,0,No,No,44,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),19.548647620622823,4242.073668524515,No,860.1404953074042
CUST_2241,Male,0,Yes,No,46,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),103.02895126330868,5278.485091721488,No,4739.331758112199
CUST_2242,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),93.78505246597976,2216.8606839314143,Yes,1312.9907345237166
CUST_2243,Male,1,No,No,44,Yes,No,No,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,3901.2922006852714,No,803.0
CUST_2244,Female,0,Yes,No,41,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Two year,No,Electronic check,78.54693008293549,1315.9304901769476,No,3220.424133400355
CUST_2245,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,53.40814928659296,18.8,No,106.81629857318592
CUST_2246,Female,0,No,Yes,5,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),118.75,2553.374101387168,No,593.75
CUST_2247,Male,1,No,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,64.25666695822058,3494.07589208478,No,771.0800034986469
CUST_2248,Male,0,Yes,Yes,47,Yes,No,No,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),43.35821261475248,3424.973984704894,No,2037.8359928933667
CUST_2249,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),48.62959038980941,2579.225778258071,No,1702.0356636433294
CUST_2250,Male,0,Yes,No,19,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,59.90972212042018,6396.42693416314,No,1138.2847202879834
CUST_2251,Male,0,No,No,63,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.89468310872277,2661.1944067573063,No,4403.365035849535
CUST_2252,Male,0,Yes,No,8,No,No,No,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,36.52594129723403,3804.215322294776,Yes,292.2075303778722
CUST_2253,Male,0,No,Yes,23,No,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.73274960609372,1814.9868808766216,Yes,1419.8532409401555
CUST_2254,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),105.10260470713376,3083.6275749686783,No,1366.3338611927388
CUST_2255,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,83.48925514545482,3825.620129671135,No,1920.252868345461
CUST_2256,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),72.17309457077879,1396.7218914848445,No,2237.3659316941425
CUST_2257,Male,0,No,No,30,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,69.34483435885971,81.66313768699592,Yes,2080.3450307657913
CUST_2258,Female,1,Yes,No,42,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,71.76854836542432,4323.806728160027,No,3014.2790313478217
CUST_2259,Female,1,Yes,No,2,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No,One year,Yes,Credit card (automatic),62.990931280143016,2132.223447840729,No,125.98186256028603
CUST_2260,Male,1,No,Yes,11,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,One year,No,Credit card (automatic),90.14482703013142,2007.939642764304,No,991.5930973314456
CUST_2261,Male,1,No,Yes,25,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,62.48052558056023,5595.753182442877,No,1562.0131395140058
CUST_2262,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),33.747422712843886,2241.237481751374,No,978.6752586724726
CUST_2263,Female,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,88.85460152601122,2193.586187273585,Yes,1954.801233572247
CUST_2264,Female,0,No,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,27.03263459595725,1061.024192130588,No,513.6200573231878
CUST_2265,Female,1,No,No,41,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,48.50686876330517,2355.8206310273235,No,1988.781619295512
CUST_2266,Male,0,Yes,No,38,No,No,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),82.89325088483143,1396.5294939840269,No,3149.9435336235942
CUST_2267,Female,0,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,69.82702765951716,4601.0475011284325,No,2024.9838021259975
CUST_2268,Female,0,Yes,Yes,22,Yes,Yes,No,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),44.56802657281925,4386.084120630116,No,980.4965846020235
CUST_2269,Male,0,No,Yes,8,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,92.24040589625017,4264.178833547141,Yes,737.9232471700013
CUST_2270,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,118.75,2567.300012834812,No,5581.25
CUST_2271,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,54.15068396414441,2715.95107836182,Yes,324.9041037848665
CUST_2272,Male,0,Yes,No,7,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.34394549043668,3948.0107030187455,Yes,485.40761843305677
CUST_2273,Male,0,No,No,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.71191921520318,1633.5237862680697,No,2437.6290917473143
CUST_2274,Female,0,No,Yes,8,Yes,Yes,No,No internet service,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),118.75,4436.395350263765,No,950.0
CUST_2275,Female,0,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),50.12643637952559,18.8,No,2305.8160734581775
CUST_2276,Male,1,No,No,64,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,No,Two year,No,Electronic check,18.25,18.8,No,1168.0
CUST_2277,Female,0,Yes,No,31,No,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),65.84519354166149,2631.309953408611,No,2041.200999791506
CUST_2278,Female,0,No,Yes,23,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.254785921026414,3021.78576049557,Yes,511.86007618360753
CUST_2279,Male,0,No,No,61,No,No phone service,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.63407638512203,5488.262975930373,Yes,4979.678659492443
CUST_2280,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),62.57685958152009,4992.856902727338,No,3128.8429790760047
CUST_2281,Female,0,No,Yes,46,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),57.41645576795773,7524.783813130974,Yes,2641.1569653260553
CUST_2282,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Two year,No,Mailed check,76.33546162403239,541.4529297283848,No,3282.4248498333927
CUST_2283,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),78.36865771023064,1508.690304851673,No,783.6865771023064
CUST_2284,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.42392488052763,4318.22580296739,Yes,1248.4784976105525
CUST_2285,Female,0,No,Yes,16,Yes,Yes,DSL,No internet service,No,No,Yes,No,No,Two year,No,Mailed check,72.39784906985282,824.0108093439808,No,1158.3655851176452
CUST_2286,Female,0,Yes,No,3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),63.16151770454721,2761.8671662062684,Yes,189.48455311364162
CUST_2287,Male,0,No,No,30,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,80.34503011261793,993.6526215028488,No,2410.350903378538
CUST_2288,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),23.051298584304163,18.8,Yes,414.92337451747494
CUST_2289,Male,0,Yes,Yes,59,Yes,Yes,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.344666939887965,18.8,No,2911.33534945339
CUST_2290,Male,1,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),75.51198356309669,18.8,No,5285.838849416768
CUST_2291,Female,0,Yes,No,35,Yes,Yes,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,79.94784373337379,3478.034094761249,No,2798.1745306680828
CUST_2292,Female,0,No,Yes,19,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,85.49319727036534,2310.7325262759014,No,1624.3707481369415
CUST_2293,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.12730661173178,2307.3718110718464,No,2187.3099719050265
CUST_2294,Female,0,Yes,No,35,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.02686575766146,18.8,No,1785.940301518151
CUST_2295,Female,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,72.61207741493844,2954.828635334672,No,5228.069573875568
CUST_2296,Female,0,No,No,57,Yes,No,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),65.44413137399124,3948.057596616882,No,3730.3154883175007
CUST_2297,Male,0,No,No,49,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),82.52255066927283,1031.12426793178,Yes,4043.604982794369
CUST_2298,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,No,Mailed check,54.169763216091454,4385.919759944141,No,541.6976321609145
CUST_2299,Male,0,No,No,29,Yes,No,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),32.63618691418531,18.8,No,946.449420511374
CUST_2300,Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,One year,No,Bank transfer (automatic),118.75,3214.997400489824,No,8431.25
